"bottleneck_size"	"Log_Likelihood"	"pair"
142	-269.433466421979	37
143	-271.211664288774	37
144	-272.98931049711	37
145	-274.766412625919	37
146	-276.542978116013	37
147	-278.319014272988	37
148	-280.094528270067	37
149	-281.869527150874	37
150	-283.644017832154	37
151	-285.418007106416	37
152	-287.191501644534	37
153	-288.964507998273	37
154	-290.737032602771	37
155	-292.509081778955	37
156	-294.280661735907	37
157	-296.051778573182	37
158	-297.822438283058	37
159	-299.592646752756	37
160	-301.362409766591	37
161	-303.131733008089	37
162	-304.900622062048	37
163	-306.669082416556	37
164	-308.437119464965	37
165	-310.204738507819	37
166	-311.971944754735	37
167	-313.738743326254	37
168	-315.505139255637	37
169	-317.27113749063	37
170	-319.036742895185	37
171	-320.801960251148	37
172	-322.566794259903	37
173	-324.331249543985	37
174	-326.095330648653	37
175	-327.859042043434	37
176	-329.622388123626	37
177	-331.385373211774	37
178	-333.148001559108	37
179	-334.910277346956	37
180	-336.67220468812	37
181	-338.433787628222	37
182	-340.195030147029	37
183	-341.955936159736	37
184	-343.716509518232	37
185	-345.476754012332	37
186	-347.236673370985	37
187	-348.996271263457	37
188	-350.755551300482	37
189	-352.514517035399	37
190	-354.27317196525	37
191	-356.031519531869	37
192	-357.789563122939	37
193	-359.547306073025	37
194	-361.304751664591	37
195	-363.061903128991	37
196	-364.81876364744	37
197	-366.575336351965	37
198	-368.33162432633	37
199	-370.087630606953	37
200	-371.843358183789	37
1	-Inf	38
2	-8.6886714429132	38
3	-10.0000159594694	38
4	-11.6820981421055	38
5	-13.5146783839685	38
6	-15.4238144957772	38
7	-17.3760527664527	38
8	-19.3538623726287	38
9	-21.3471864503299	38
10	-23.3498759257499	38
11	-25.3579822781438	38
12	-27.3688680104786	38
13	-29.3807137099281	38
14	-31.3922312667648	38
15	-33.4024900004136	38
16	-35.4108072793745	38
17	-37.41667734573	38
18	-39.4197235355305	38
19	-41.4196652820589	38
20	-43.4162947420725	38
21	-45.4094598647028	38
22	-47.3990518876686	38
23	-49.3849959487065	38
24	-51.3672439355337	38
25	-53.3457689741458	38
26	-55.3205611352918	38
27	-57.2916240590827	38
28	-59.2589722797105	38
29	-61.2226290894463	38
30	-63.1826248217517	38
31	-65.1389954627235	38
32	-67.0917815216452	38
33	-69.0410271074184	38
34	-70.986779169645	38
35	-72.9290868722168	38
36	-74.868001074188	38
37	-76.8035738980248	38
38	-78.7358583694263	38
39	-80.6649081160993	38
40	-82.5907771153516	38
41	-84.5135194823203	38
42	-86.4331892921874	38
43	-88.3498404309499	38
44	-90.2635264702827	38
45	-92.1743005628067	38
46	-94.0822153546987	38
47	-95.9873229130832	38
48	-97.8896746660607	38
49	-99.7893213535561	38
50	-101.686312987457	38
51	-103.580698819729	38
52	-105.4725273174	38
53	-107.361846143447	38
54	-109.248702142772	38
55	-111.133141332549	38
56	-113.015208896335	38
57	-114.894949181415	38
58	-116.772405698913	38
59	-118.647621126274	38
60	-120.520637311768	38
61	-122.391495280711	38
62	-124.260235243141	38
63	-126.126896602719	38
64	-127.99151796665	38
65	-129.854137156452	38
66	-131.714791219424	38
67	-133.573516440674	38
68	-135.430348355596	38
69	-137.285321762689	38
70	-139.138470736647	38
71	-140.989828641622	38
72	-142.83942814461	38
73	-144.687301228902	38
74	-146.533479207547	38
75	-148.377992736789	38
76	-150.220871829435	38
77	-152.062145868137	38
78	-153.901843618552	38
79	-155.739993242356	38
80	-157.576622310105	38
81	-159.411757813917	38
82	-161.245426179971	38
83	-163.077653280804	38
84	-164.908464447407	38
85	-166.737884481106	38
86	-168.565937665233	38
87	-170.39264777657	38
88	-172.218038096575	38
89	-174.042131422389	38
90	-175.864950077612	38
91	-177.686515922863	38
92	-179.506850366112	38
93	-181.3259743728	38
94	-183.143908475734	38
95	-184.960672784768	38
96	-186.776286996273	38
97	-188.590770402391	38
98	-190.404141900092	38
99	-192.216420000018	38
100	-194.027622835132	38
101	-195.837768169165	38
102	-197.646873404882	38
103	-199.454955592142	38
104	-201.262031435788	38
105	-203.068117303345	38
106	-204.873229232546	38
107	-206.677382938682	38
108	-208.480593821782	38
109	-210.282876973622	38
110	-212.084247184583	38
111	-213.884718950333	38
112	-215.684306478369	38
113	-217.483023694399	38
114	-219.280884248573	38
115	-221.077901521574	38
116	-222.87408863057	38
117	-224.669458435013	38
118	-226.464023542324	38
119	-228.257796313426	38
120	-230.050788868158	38
121	-231.843013090565	38
122	-233.634480634058	38
123	-235.425202926458	38
124	-237.215191174923	38
125	-239.004456370758	38
126	-240.793009294116	38
127	-242.580860518589	38
128	-244.368020415692	38
129	-246.154499159241	38
130	-247.940306729637	38
131	-249.725452918041	38
132	-251.509947330459	38
133	-253.293799391731	38
134	-255.077018349428	38
135	-256.859613277657	38
136	-258.641593080783	38
137	-260.422966497058	38
138	-262.203742102176	38
139	-263.983928312735	38
140	-265.763533389632	38
141	-267.542565441367	38
142	-269.321032427282	38
143	-271.09894216072	38
144	-272.876302312114	38
145	-274.653120412002	38
146	-276.429403853981	38
147	-278.20515989758	38
148	-279.980395671085	38
149	-281.755118174282	38
150	-283.529334281151	38
151	-285.303050742493	38
152	-287.076274188495	38
153	-288.849011131244	38
154	-290.621267967177	38
155	-292.393050979479	38
156	-294.164366340427	38
157	-295.935220113678	38
158	-297.705618256512	38
159	-299.475566622013	38
160	-301.245070961215	38
161	-303.014136925191	38
162	-304.782770067091	38
163	-306.55097584415	38
164	-308.318759619631	38
165	-310.086126664744	38
166	-311.853082160505	38
167	-313.619631199565	38
168	-315.385778787996	38
169	-317.151529847031	38
170	-318.916889214776	38
171	-320.681861647871	38
172	-322.446451823129	38
173	-324.210664339124	38
174	-325.974503717757	38
175	-327.737974405777	38
176	-329.501080776272	38
177	-331.263827130133	38
178	-333.026217697475	38
179	-334.788256639038	38
180	-336.549948047545	38
181	-338.311295949045	38
182	-340.072304304212	38
183	-341.832977009625	38
184	-343.593317899019	38
185	-345.353330744504	38
186	-347.113019257763	38
187	-348.872387091222	38
188	-350.631437839192	38
189	-352.390175038991	38
190	-354.148602172039	38
191	-355.906722664929	38
192	-357.664539890476	38
193	-359.422057168743	38
194	-361.179277768049	38
195	-362.936204905945	38
196	-364.692841750181	38
197	-366.449191419646	38
198	-368.205256985285	38
199	-369.961041471009	38
200	-371.716547854569	38
1	-Inf	39
2	-8.6886714429132	39
3	-10.001984041944	39
4	-11.686011316793	39
5	-13.5205136827168	39
6	-15.4315489798718	39
7	-17.3856635339099	39
8	-19.3653265654447	39
9	-21.360481261677	39
10	-23.3649786071121	39
11	-25.3748701463824	39
12	-27.387518454821	39
13	-29.4011041988707	39
14	-31.4143393548827	39
15	-33.4262933350698	39
16	-35.4362836073207	39
17	-37.4438045195924	39
18	-39.4484795201739	39
19	-41.450028160822	39
20	-43.4482427228686	39
21	-45.4429712859803	39
22	-47.4341052242245	39
23	-49.4215698173493	39
24	-51.4053171005888	39
25	-53.3853203528008	39
26	-55.3615698027753	39
27	-57.3340692536746	39
28	-59.3028334075787	39
29	-61.2678857293075	39
30	-63.2292567293529	39
31	-65.1869825751417	39
32	-67.1411039614034	39
33	-69.0916651864155	39
34	-71.0387133928988	39
35	-72.9822979414185	39
36	-74.9224698910674	39
37	-76.8592815675256	39
38	-78.7927862026919	39
39	-80.7230376332683	39
40	-82.6500900481648	39
41	-84.5739977765385	39
42	-86.4948151098223	39
43	-88.4125961523085	39
44	-90.3273946958274	39
45	-92.2392641148331	39
46	-94.1482572788322	39
47	-96.0544264795988	39
48	-97.9578233710256	39
49	-99.8584989198014	39
50	-101.756503365378	39
51	-103.651886187921	39
52	-105.54469608313	39
53	-107.434980942965	39
54	-109.322787841467	39
55	-111.208163024953	39
56	-113.091151905982	39
57	-114.971799060552	39
58	-116.85014822807	39
59	-118.726242313704	39
60	-120.600123392749	39
61	-122.47183271673	39
62	-124.341410720947	39
63	-126.208897033262	39
64	-128.074330483906	39
65	-129.937749116141	39
66	-131.799190197621	39
67	-133.658690232321	39
68	-135.51628497292	39
69	-137.372009433529	39
70	-139.225897902695	39
71	-141.07798395658	39
72	-142.928300472273	39
73	-144.776879641169	39
74	-146.623752982358	39
75	-148.468951356004	39
76	-150.312504976648	39
77	-152.15444342644	39
78	-153.994795668238	39
79	-155.833590058585	39
80	-157.670854360518	39
81	-159.506615756214	39
82	-161.34090085945	39
83	-163.173735727869	39
84	-165.005145875044	39
85	-166.835156282339	39
86	-168.66379141055	39
87	-170.491075211334	39
88	-172.317031138417	39
89	-174.141682158591	39
90	-175.965050762472	39
91	-177.787158975061	39
92	-179.608028366068	39
93	-181.427680060027	39
94	-183.246134746193	39
95	-185.063412688226	39
96	-186.879533733664	39
97	-188.694517323188	39
98	-190.508382499682	39
99	-192.321147917092	39
100	-194.132831849085	39
101	-195.943452197516	39
102	-197.7530265007	39
103	-199.561571941502	39
104	-201.369105355236	39
105	-203.175643237388	39
106	-204.981201751167	39
107	-206.785796734868	39
108	-208.589443709088	39
109	-210.392157883753	39
110	-212.193954165004	39
111	-213.994847161908	39
112	-215.794851193026	39
113	-217.593980292819	39
114	-219.39224821792	39
115	-221.189668453247	39
116	-222.986254217982	39
117	-224.782018471414	39
118	-226.576973918641	39
119	-228.371133016143	39
120	-230.164507977229	39
121	-231.957110777355	39
122	-233.748953159318	39
123	-235.540046638337	39
124	-237.330402507005	39
125	-239.120031840141	39
126	-240.908945499518	39
127	-242.697154138488	39
128	-244.484668206502	39
129	-246.271497953521	39
130	-248.057653434326	39
131	-249.843144512735	39
132	-251.627980865718	39
133	-253.412171987414	39
134	-255.195727193065	39
135	-256.978655622854	39
136	-258.760966245653	39
137	-260.54266786269	39
138	-262.323769111131	39
139	-264.104278467576	39
140	-265.884204251481	39
141	-267.663554628497	39
142	-269.442337613735	39
143	-271.220561074957	39
144	-272.998232735693	39
145	-274.775360178284	39
146	-276.551950846866	39
147	-278.328012050274	39
148	-280.103550964885	39
149	-281.878574637401	39
150	-283.653089987558	39
151	-285.427103810788	39
152	-287.200622780806	39
153	-288.973653452148	39
154	-290.746202262652	39
155	-292.518275535872	39
156	-294.289879483455	39
157	-296.061020207448	39
158	-297.831703702562	39
159	-299.601935858383	39
160	-301.371722461535	39
161	-303.141069197789	39
162	-304.909981654132	39
163	-306.678465320785	39
164	-308.446525593175	39
165	-310.214167773868	39
166	-311.981397074454	39
167	-313.748218617392	39
168	-315.514637437811	39
169	-317.28065848528	39
170	-319.046286625526	39
171	-320.81152664212	39
172	-322.576383238132	39
173	-324.340861037736	39
174	-326.104964587789	39
175	-327.868698359374	39
176	-329.632066749307	39
177	-331.395074081608	39
178	-333.157724608948	39
179	-334.920022514057	39
180	-336.681971911102	39
181	-338.44357684704	39
182	-340.204841302932	39
183	-341.965769195238	39
184	-343.72636437708	39
185	-345.486630639473	39
186	-347.246571712536	39
187	-349.006191266675	39
188	-350.765492913736	39
189	-352.524480208141	39
190	-354.283156647989	39
191	-356.041525676143	39
192	-357.799590681289	39
193	-359.557354998971	39
194	-361.314821912606	39
195	-363.071994654479	39
196	-364.828876406712	39
197	-366.585470302216	39
198	-368.341779425617	39
199	-370.097806814174	39
200	-371.853555458663	39
1	-0.147864860127465	40
2	-0.294206556799891	40
3	-0.439038616767371	40
4	-0.582375822816784	40
5	-0.724234152283338	40
6	-0.864630711051119	40
7	-1.00358366370741	40
8	-1.14111216053462	40
9	-1.27723626203116	40
10	-1.41197686164926	40
11	-1.54535560742359	40
12	-1.67739482314153	40
13	-1.8081174296741	40
14	-1.93754686704806	40
15	-2.06570701779492	40
16	-2.19262213206386	40
17	-2.318316754933	40
18	-2.44281565629948	40
19	-2.56614376367381	40
20	-2.68832609814906	40
21	-2.80938771376233	40
22	-2.92935364041415	40
23	-3.04824883046299	40
24	-3.16609810906656	40
25	-3.28292612829968	40
26	-3.39875732504077	40
27	-3.51361588258516	40
28	-3.62752569591384	40
29	-3.74051034052066	40
30	-3.85259304467964	40
31	-3.96379666501629	40
32	-4.0741436652327	40
33	-4.18365609782562	40
34	-4.29235558862889	40
35	-4.4002633240069	40
36	-4.50740004052315	40
37	-4.61378601690793	40
38	-4.7194410681505	40
39	-4.82438454154466	40
40	-4.92863531452093	40
41	-5.03221179410423	40
42	-5.13513191784235	40
43	-5.23741315605794	40
44	-5.33907251528389	40
45	-5.44012654275022	40
46	-5.54059133179864	40
47	-5.64048252810894	40
48	-5.73981533662961	40
49	-5.83860452911303	40
50	-5.93686445216329	40
51	-6.03460903571223	40
52	-6.13185180184653	40
53	-6.22860587391549	40
54	-6.32488398585584	40
55	-6.42069849167581	40
56	-6.51606137504674	40
57	-6.61098425895581	40
58	-6.70547841537846	40
59	-6.79955477493388	40
60	-6.89322393649117	40
61	-6.98649617669779	40
62	-7.07938145940551	40
63	-7.1718894449726	40
64	-7.26402949942376	40
65	-7.35581070345233	40
66	-7.4472418612516	40
67	-7.53833150916456	40
68	-7.62908792414317	40
69	-7.71951913201033	40
70	-7.80963291551918	40
71	-7.89943682220593	40
72	-7.98893817203358	40
73	-8.07814406482528	40
74	-8.16706138748678	40
75	-8.25569682101847	40
76	-8.34405684731835	40
77	-8.43214775577771	40
78	-8.51997564967206	40
79	-8.60754645235037	40
80	-8.69486591322578	40
81	-8.78193961357171	40
82	-8.86877297212732	40
83	-8.95537125051648	40
84	-9.04173955848482	40
85	-9.12788285895931	40
86	-9.21380597293504	40
87	-9.29951358419406	40
88	-9.38501024386086	40
89	-9.4703003747995	40
90	-9.55538827585695	40
91	-9.64027812595761	40
92	-9.72497398805356	40
93	-9.8094798129353	40
94	-9.89379944290751	40
95	-9.97793661533436	40
96	-10.0618949660588	40
97	-10.1456780327003	40
98	-10.2292892578345	40
99	-10.3127319920608	40
100	-10.3960094969589	40
101	-10.4791249479414	40
102	-10.5620814370042	40
103	-10.6448819753785	40
104	-10.7275294960892	40
105	-10.8100268564221	40
106	-10.8923768403032	40
107	-10.9745821605941	40
108	-11.0566454613062	40
109	-11.1385693197362	40
110	-11.2203562485269	40
111	-11.3020086976552	40
112	-11.3835290563509	40
113	-11.4649196549473	40
114	-11.5461827666683	40
115	-11.6273206093529	40
116	-11.7083353471195	40
117	-11.7892290919733	40
118	-11.8700039053578	40
119	-11.950661799653	40
120	-12.0312047396223	40
121	-12.1116346438101	40
122	-12.1919533858919	40
123	-12.2721627959779	40
124	-12.3522646618738	40
125	-12.4322607302979	40
126	-12.512152708058	40
127	-12.5919422631893	40
128	-12.6716310260534	40
129	-12.7512205904018	40
130	-12.8307125144037	40
131	-12.9101083216405	40
132	-12.9894095020672	40
133	-13.0686175129424	40
134	-13.1477337797287	40
135	-13.2267596969634	40
136	-13.3056966291011	40
137	-13.3845459113296	40
138	-13.4633088503595	40
139	-13.5419867251888	40
140	-13.6205807878427	40
141	-13.6990922640911	40
142	-13.7775223541426	40
143	-13.8558722333173	40
144	-13.9341430526983	40
145	-14.0123359397632	40
146	-14.0904519989962	40
147	-14.168492312481	40
148	-14.2464579404759	40
149	-14.3243499219712	40
150	-14.4021692752297	40
151	-14.4799169983108	40
152	-14.557594069579	40
153	-14.6352014481969	40
154	-14.712740074604	40
155	-14.7902108709806	40
156	-14.8676147416983	40
157	-14.9449525737576	40
158	-15.0222252372119	40
159	-15.0994335855801	40
160	-15.1765784562462	40
161	-15.2536606708479	40
162	-15.3306810356543	40
163	-15.4076403419319	40
164	-15.484539366301	40
165	-15.5613788710815	40
166	-15.6381596046292	40
167	-15.7148823016622	40
168	-15.7915476835787	40
169	-15.8681564587656	40
170	-15.9447093228982	40
171	-16.0212069592327	40
172	-16.0976500388891	40
173	-16.1740392211279	40
174	-16.250375153618	40
175	-16.3266584726979	40
176	-16.40288980363	40
177	-16.4790697608473	40
178	-16.5551989481945	40
179	-16.6312779591617	40
180	-16.7073073771124	40
181	-16.7832877755056	40
182	-16.8592197181114	40
183	-16.9351037592215	40
184	-17.0109404438541	40
185	-17.0867303079532	40
186	-17.1624738785831	40
187	-17.2381716741175	40
188	-17.3138242044241	40
189	-17.3894319710441	40
190	-17.4649954673676	40
191	-17.5405151788038	40
192	-17.6159915829479	40
193	-17.6914251497428	40
194	-17.7668163416376	40
195	-17.8421656137414	40
196	-17.9174734139736	40
197	-17.992740183211	40
198	-18.06796635543	40
199	-18.1431523578469	40
200	-18.2182986110532	40
1	-0.259462635524502	41
2	-0.516244379820263	41
3	-0.770369434301132	41
4	-1.02186445784649	41
5	-1.27075844365368	41
6	-1.5170825862727	41
7	-1.76087014031944	41
8	-2.00215627241255	41
9	-2.2409779078965	41
10	-2.47737357390407	41
11	-2.71138324027414	41
12	-2.94304815978075	41
13	-3.17241070904794	41
14	-3.39951423142689	41
15	-3.62440288299963	41
16	-3.84712148275214	41
17	-4.06771536783111	41
18	-4.28623025466724	41
19	-4.5027121066169	41
20	-4.71720700864476	41
21	-4.92976104944645	41
22	-5.14042021129323	41
23	-5.34923026777185	41
24	-5.55623668949344	41
25	-5.76148455775604	41
26	-5.96501848606634	41
27	-6.16688254935801	41
28	-6.36712022068573	41
29	-6.56577431512631	41
30	-6.76288694057906	41
31	-6.95849945512822	41
32	-7.15265243060789	41
33	-7.34538562199528	41
34	-7.53673794225012	41
35	-7.7267474422146	41
36	-7.9154512951912	41
37	-8.10288578582115	41
38	-8.28908630289623	41
39	-8.47408733574864	41
40	-8.65792247387803	41
41	-8.84062440949087	41
42	-9.02222494264418	41
43	-9.20275498870381	41
44	-9.38224458784541	41
45	-9.56072291634472	41
46	-9.73821829942198	41
47	-9.91475822542312	41
48	-10.0903693611375	41
49	-10.2650775680696	41
50	-10.438907919496	41
51	-10.6118847181575	41
52	-10.7840315144469	41
53	-10.9553711249696	41
54	-11.1259256513645	41
55	-11.2957164992861	41
56	-11.4647643974594	41
57	-11.6330894167282	41
58	-11.8007109890272	41
59	-11.9676479262188	41
60	-12.1339184387402	41
61	-12.2995401540149	41
62	-12.4645301345909	41
63	-12.6289048959706	41
64	-12.7926804241045	41
65	-12.9558721925272	41
66	-13.118495179114	41
67	-13.2805638824453	41
68	-13.4420923377661	41
69	-13.6030941325319	41
70	-13.7635824215365	41
71	-13.9235699416157	41
72	-14.0830690259286	41
73	-14.2420916178149	41
74	-14.4006492842308	41
75	-14.5587532287679	41
76	-14.7164143042589	41
77	-14.8736430249758	41
